date,tournament_name,entry_count,active_count,withdrawal_count,url
2026-04-05,2026 Chicago Open Blitz,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-05,2026 Cleveland Open,5,5,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-05,2026 DC International,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-05,2026 DC Open,2,2,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-05,2026 Hartford Open,9,9,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-05,2026 New York State Championship,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-05,2026 New York State Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-05,2026 Pacific Coast Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-05,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-05,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-05,2026 World Open Under 13 Championship,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-05,"2026 World Open, lower sections",35,33,2,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-05,"2026 World Open, top 6 sections",33,33,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-06,2026 Atlantic Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-06,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-06,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-06,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-06,2026 Chicago Open,225,221,4,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
2026-04-06,2026 Chicago Open Blitz,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-06,2026 Cleveland Open,5,5,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-06,2026 DC International,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-06,2026 DC Open,2,2,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-06,2026 Hartford Open,9,9,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-06,2026 New York State Championship,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-06,2026 New York State Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-06,2026 Pacific Coast Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-06,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-06,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-06,2026 World Open Under 13 Championship,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-06,"2026 World Open, lower sections",41,39,2,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-06,"2026 World Open, top 6 sections",39,39,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-07,2026 Atlantic Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-07,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-07,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-07,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-07,2026 Chicago Open,230,226,4,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
2026-04-07,2026 Chicago Open Blitz,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-07,2026 Cleveland Open,5,5,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-07,2026 DC International,7,7,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-07,2026 DC Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-07,2026 Hartford Open,9,9,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-07,2026 New York State Championship,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-07,2026 New York State Open,5,5,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-07,2026 Pacific Coast Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-07,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-07,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-07,2026 World Open Under 13 Championship,2,2,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-07,"2026 World Open, lower sections",47,45,2,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-07,"2026 World Open, top 6 sections",45,45,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-08,2026 Atlantic Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-08,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-08,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-08,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-08,2026 Chicago Open,239,234,5,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
2026-04-08,2026 Chicago Open Blitz,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-08,2026 Cleveland Open,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-08,2026 DC International,7,7,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-08,2026 DC Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-08,2026 Hartford Open,9,9,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-08,2026 New York State Championship,2,2,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-08,2026 New York State Open,5,5,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-08,2026 Pacific Coast Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-08,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-08,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-08,2026 World Open Under 13 Championship,2,2,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-08,"2026 World Open, lower sections",51,49,2,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-08,"2026 World Open, top 6 sections",49,49,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-09,2026 Atlantic Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-09,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-09,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-09,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-09,2026 Chicago Open,242,237,5,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
2026-04-09,2026 Chicago Open Blitz,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-09,2026 Cleveland Open,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-09,2026 DC International,7,7,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-09,2026 DC Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-09,2026 Hartford Open,11,11,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-09,2026 New York State Championship,3,2,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-09,2026 New York State Open,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-09,2026 Pacific Coast Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-09,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-09,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-09,2026 World Open Under 13 Championship,2,2,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-09,"2026 World Open, lower sections",57,55,2,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-09,"2026 World Open, top 6 sections",55,55,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-10,2026 Atlantic Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-10,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-10,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-10,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-10,2026 Chicago Open,249,244,5,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
2026-04-10,2026 Chicago Open Blitz,5,5,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-10,2026 Cleveland Open,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-10,2026 Continental Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOnoQ==
2026-04-10,2026 DC International,7,7,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-10,2026 DC Open,3,2,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-10,2026 Hartford Open,11,11,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-10,2026 New York State Championship,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-10,2026 New York State Open,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-10,2026 Pacific Coast Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-10,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-10,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-10,2026 World Open Under 13 Championship,2,2,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-10,"2026 World Open, lower sections",57,55,2,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-10,"2026 World Open, top 6 sections",55,55,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-11,2026 Atlantic Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-11,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-11,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-11,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-11,2026 Chicago Open,252,247,5,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
2026-04-11,2026 Chicago Open Blitz,5,5,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-11,2026 Cleveland Open,7,7,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-11,2026 Continental Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOnoQ==
2026-04-11,2026 DC International,8,8,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-11,2026 DC Open,3,2,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-11,2026 Hartford Open,11,11,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-11,2026 New York State Championship,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-11,2026 New York State Open,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-11,2026 Pacific Coast Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-11,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-11,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-11,2026 World Open Under 13 Championship,2,2,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-11,"2026 World Open, lower sections",58,56,2,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-11,"2026 World Open, top 6 sections",56,56,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-12,2026 Atlantic Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-12,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-12,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-12,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-12,2026 Chicago Open,262,257,5,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
2026-04-12,2026 Chicago Open Blitz,5,5,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-12,2026 Cleveland Open,7,7,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-12,2026 Continental Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOnoQ==
2026-04-12,2026 DC International,8,7,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-12,2026 DC Open,3,2,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-12,2026 Hartford Open,12,12,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-12,2026 New York State Championship,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-12,2026 New York State Open,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-12,2026 Pacific Coast Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-12,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-12,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-12,2026 World Open Under 13 Championship,2,2,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-12,"2026 World Open, lower sections",58,55,3,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-12,"2026 World Open, top 6 sections",55,55,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-13,2026 Atlantic Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-13,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-13,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-13,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-13,2026 Chicago Open,268,263,5,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
2026-04-13,2026 Chicago Open Blitz,5,5,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-13,2026 Cleveland Open,7,7,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-13,2026 Continental Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOnoQ==
2026-04-13,2026 DC International,8,7,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-13,2026 DC Open,3,2,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-13,2026 Hartford Open,12,12,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-13,2026 New York State Championship,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-13,2026 New York State Open,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-13,2026 Pacific Coast Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-13,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-13,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-13,2026 World Open Under 13 Championship,2,2,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-13,"2026 World Open, lower sections",59,56,3,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-13,"2026 World Open, top 6 sections",56,56,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-14,2026 Atlantic Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-14,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-14,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-14,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-14,2026 Chicago Open,270,265,5,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
2026-04-14,2026 Chicago Open Blitz,7,7,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-14,2026 Cleveland Open,7,7,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-14,2026 Continental Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOnoQ==
2026-04-14,2026 DC International,8,7,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-14,2026 DC Open,3,2,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-14,2026 Hartford Open,12,12,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-14,2026 New York State Championship,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-14,2026 New York State Open,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-14,2026 Pacific Coast Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-14,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-14,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-14,2026 World Open Under 13 Championship,2,2,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-14,"2026 World Open, lower sections",59,56,3,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-14,"2026 World Open, top 6 sections",56,56,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-15,2026 Atlantic Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-15,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-15,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-15,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-15,2026 Chicago Open,277,272,5,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
2026-04-15,2026 Chicago Open Blitz,8,8,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-15,2026 Cleveland Open,8,8,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-15,2026 Continental Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOnoQ==
2026-04-15,2026 DC International,8,7,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-15,2026 DC Open,3,2,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-15,2026 Hartford Open,12,12,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-15,2026 New York State Championship,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-15,2026 New York State Open,6,6,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-15,2026 Pacific Coast Open,4,4,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-15,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-15,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-15,2026 World Open Under 13 Championship,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-15,"2026 World Open, lower sections",60,57,3,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-15,"2026 World Open, top 6 sections",57,57,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-16,2026 Atlantic Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-16,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-16,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-16,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-16,2026 Chicago Open,282,276,6,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
2026-04-16,2026 Chicago Open Blitz,9,9,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioQ==
2026-04-16,2026 Cleveland Open,8,8,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfow==
2026-04-16,2026 Continental Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOnoQ==
2026-04-16,2026 DC International,8,7,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGmoA==
2026-04-16,2026 DC Open,3,2,1,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKjnQ==
2026-04-16,2026 Hartford Open,12,12,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfnw==
2026-04-16,2026 New York State Championship,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlog==
2026-04-16,2026 New York State Open,7,7,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKipQ==
2026-04-16,2026 Pacific Coast Open,5,5,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoQ==
2026-04-16,2026 Pittsburgh Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfoA==
2026-04-16,2026 Southern Open,0,0,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfog==
2026-04-16,2026 World Open Under 13 Championship,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKKnpA==
2026-04-16,"2026 World Open, lower sections",61,58,3,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipQ==
2026-04-16,"2026 World Open, top 6 sections",58,58,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGipA==
2026-04-17,2026 Atlantic Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOlow==
2026-04-17,2026 Bradley Open,3,3,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOfng==
2026-04-17,2026 Central California Open,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOloQ==
2026-04-17,2026 Chicago Class,1,1,0,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKOeoA==
2026-04-17,2026 Chicago Open,283,277,6,https://chessaction.com/tournaments/index.php?view=zNTizdLa&tid=nKGioA==
