run_timestamp,family,status,current_count,point_estimate,ci_lower,ci_upper,days_remaining
2026-04-28 22:26:45,Boston Chess Congress,complete,359,359,359,359,0
2026-04-28 22:26:45,Liberty Bell Open,complete,564,564,564,564,0
2026-04-28 22:26:45,Golden State Open,complete,387,387,387,387,0
2026-04-28 22:26:45,George Washington Open,complete,209,209,209,209,0
2026-04-28 22:26:45,Southwest Class Championships,complete,492,492,492,492,0
2026-04-28 22:26:45,Atlantic City Open,complete,401,401,401,401,0
2026-04-28 22:26:45,Western Class Championships,complete,318,318,318,318,0
2026-04-28 22:26:45,Mid-America Open,complete,200,200,200,200,0
2026-04-28 22:26:45,New York State High School Championship,complete,198,198,198,198,0
2026-04-28 22:26:45,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-28 22:26:45,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-28 22:26:45,Southern Class,complete,195,195,195,195,0
2026-04-28 22:36:08,Chicago Open,live,353,888,851,927,23
2026-04-28 22:36:08,Hartford Open,live,16,209,203,216,38
2026-04-28 22:36:08,Cleveland Open,live,16,212,201,224,38
2026-04-28 22:36:08,New York State Open,live,13,105,76,144,52
2026-04-28 22:36:08,DC International,live,9,97,92,102,58
2026-04-28 22:36:08,World Open lower sections,live,6,139,105,183,59
2026-04-28 22:36:08,DC Open,live,5,263,233,295,59
2026-04-28 22:36:08,World Open Under 13 Championship,live,5,110,77,145,62
2026-04-28 22:36:08,World Open top 6 sections,live,97,1108,972,1262,64
2026-04-28 22:36:08,Chicago Class,live,3,277,210,364,80
2026-04-28 22:36:08,Pittsburgh Open,live,5,173,122,244,80
2026-04-28 22:36:08,Southern Open,live,1,232,183,282,80
2026-04-28 22:36:08,Bradley Open,live,4,263,195,354,87
2026-04-28 22:36:08,Pacific Coast Open,live,7,393,295,524,94
2026-04-28 22:36:08,Continental Open,live,1,283,252,317,107
2026-04-28 22:36:08,Central California Open,live,1,175,144,203,108
2026-04-28 22:36:08,Atlantic Open,live,1,316,251,395,115
2026-04-28 22:36:08,Indianapolis Open,live,0,186,175,198,115
2026-04-28 22:36:08,New York State Championship,live,5,304,237,347,129
2026-04-28 22:36:08,Midwest Class Championships,live,2,313,296,338,164
2026-04-28 22:36:08,Eastern Class Championships (in Connecticut),live,1,100,70,130,171
2026-04-28 22:36:08,Eastern Chess Congress (in New Jersey),live,1,100,70,130,178
2026-04-28 22:36:08,National Chess Congress,live,0,623,572,677,214
2026-04-28 22:36:08,Boston Chess Congress,complete,359,359,359,359,0
2026-04-28 22:36:08,Liberty Bell Open,complete,564,564,564,564,0
2026-04-28 22:36:08,Golden State Open,complete,387,387,387,387,0
2026-04-28 22:36:08,George Washington Open,complete,209,209,209,209,0
2026-04-28 22:36:08,Southwest Class Championships,complete,492,492,492,492,0
2026-04-28 22:36:08,Atlantic City Open,complete,401,401,401,401,0
2026-04-28 22:36:08,Western Class Championships,complete,318,318,318,318,0
2026-04-28 22:36:08,Mid-America Open,complete,200,200,200,200,0
2026-04-28 22:36:08,New York State High School Championship,complete,198,198,198,198,0
2026-04-28 22:36:08,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-28 22:36:08,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-28 22:36:08,Southern Class,complete,195,195,195,195,0
2026-04-28 22:46:28,Chicago Open,live,353,888,851,927,23
2026-04-28 22:46:28,Hartford Open,live,16,209,203,216,38
2026-04-28 22:46:28,Cleveland Open,live,16,212,201,224,38
2026-04-28 22:46:28,New York State Open,live,13,105,76,144,52
2026-04-28 22:46:28,DC International,live,9,97,92,102,58
2026-04-28 22:46:28,World Open lower sections,live,6,139,105,183,59
2026-04-28 22:46:28,DC Open,live,5,263,233,295,59
2026-04-28 22:46:28,World Open Under 13 Championship,live,5,110,77,145,62
2026-04-28 22:46:28,World Open top 6 sections,live,97,1108,972,1262,64
2026-04-28 22:46:28,Chicago Class,live,3,277,210,364,80
2026-04-28 22:46:28,Pittsburgh Open,live,5,173,122,244,80
2026-04-28 22:46:28,Southern Open,live,1,232,183,282,80
2026-04-28 22:46:28,Bradley Open,live,4,263,195,354,87
2026-04-28 22:46:28,Pacific Coast Open,live,7,393,295,524,94
2026-04-28 22:46:28,Continental Open,live,1,283,252,317,107
2026-04-28 22:46:28,Central California Open,live,1,175,144,203,108
2026-04-28 22:46:28,Atlantic Open,live,1,316,251,395,115
2026-04-28 22:46:28,Indianapolis Open,live,0,186,175,198,115
2026-04-28 22:46:28,New York State Championship,live,5,304,237,347,129
2026-04-28 22:46:28,Midwest Class Championships,live,2,313,296,338,164
2026-04-28 22:46:28,Eastern Class Championships (in Connecticut),live,1,100,70,130,171
2026-04-28 22:46:28,Eastern Chess Congress (in New Jersey),live,1,100,70,130,178
2026-04-28 22:46:28,National Chess Congress,live,0,623,572,677,214
2026-04-28 22:46:28,Boston Chess Congress,complete,359,359,359,359,0
2026-04-28 22:46:28,Liberty Bell Open,complete,564,564,564,564,0
2026-04-28 22:46:28,Golden State Open,complete,387,387,387,387,0
2026-04-28 22:46:28,George Washington Open,complete,209,209,209,209,0
2026-04-28 22:46:28,Southwest Class Championships,complete,492,492,492,492,0
2026-04-28 22:46:28,Atlantic City Open,complete,401,401,401,401,0
2026-04-28 22:46:28,Western Class Championships,complete,318,318,318,318,0
2026-04-28 22:46:28,Mid-America Open,complete,200,200,200,200,0
2026-04-28 22:46:28,New York State High School Championship,complete,198,198,198,198,0
2026-04-28 22:46:28,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-28 22:46:28,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-28 22:46:28,Southern Class,complete,195,195,195,195,0
2026-04-28 22:52:32,Chicago Open,live,353,888,851,927,23
2026-04-28 22:52:32,Hartford Open,live,16,209,203,216,38
2026-04-28 22:52:32,Cleveland Open,live,16,212,201,224,38
2026-04-28 22:52:32,New York State Open,live,13,105,76,144,52
2026-04-28 22:52:32,DC International,live,9,97,92,102,58
2026-04-28 22:52:32,World Open lower sections,live,6,139,105,183,59
2026-04-28 22:52:32,DC Open,live,5,263,233,295,59
2026-04-28 22:52:32,World Open Under 13 Championship,live,5,110,77,145,62
2026-04-28 22:52:32,World Open top 6 sections,live,97,1108,972,1262,64
2026-04-28 22:52:32,Chicago Class,live,3,277,210,364,80
2026-04-28 22:52:32,Pittsburgh Open,live,5,173,122,244,80
2026-04-28 22:52:32,Southern Open,live,1,232,183,282,80
2026-04-28 22:52:32,Bradley Open,live,4,263,195,354,87
2026-04-28 22:52:32,Pacific Coast Open,live,7,393,295,524,94
2026-04-28 22:52:32,Continental Open,live,1,283,252,317,107
2026-04-28 22:52:32,Central California Open,live,1,175,144,203,108
2026-04-28 22:52:32,Atlantic Open,live,1,316,251,395,115
2026-04-28 22:52:32,Indianapolis Open,live,0,186,175,198,115
2026-04-28 22:52:32,New York State Championship,live,5,304,237,347,129
2026-04-28 22:52:32,Midwest Class Championships,live,2,313,296,338,164
2026-04-28 22:52:32,Eastern Class Championships (in Connecticut),live,1,100,70,130,171
2026-04-28 22:52:32,Eastern Chess Congress (in New Jersey),live,1,100,70,130,178
2026-04-28 22:52:32,National Chess Congress,live,0,623,572,677,214
2026-04-28 22:52:32,Boston Chess Congress,complete,359,359,359,359,0
2026-04-28 22:52:32,Liberty Bell Open,complete,564,564,564,564,0
2026-04-28 22:52:32,Golden State Open,complete,387,387,387,387,0
2026-04-28 22:52:32,George Washington Open,complete,209,209,209,209,0
2026-04-28 22:52:32,Southwest Class Championships,complete,492,492,492,492,0
2026-04-28 22:52:32,Atlantic City Open,complete,401,401,401,401,0
2026-04-28 22:52:32,Western Class Championships,complete,318,318,318,318,0
2026-04-28 22:52:32,Mid-America Open,complete,200,200,200,200,0
2026-04-28 22:52:32,New York State High School Championship,complete,198,198,198,198,0
2026-04-28 22:52:32,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-28 22:52:32,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-28 22:52:32,Southern Class,complete,195,195,195,195,0
2026-04-28 22:58:10,Chicago Open,live,353,888,851,927,23
2026-04-28 22:58:10,Hartford Open,live,16,209,203,216,38
2026-04-28 22:58:10,Cleveland Open,live,16,212,201,224,38
2026-04-28 22:58:10,New York State Open,live,13,105,76,144,52
2026-04-28 22:58:10,DC International,live,9,97,92,102,58
2026-04-28 22:58:10,World Open lower sections,live,6,139,105,183,59
2026-04-28 22:58:10,DC Open,live,5,263,233,295,59
2026-04-28 22:58:10,World Open Under 13 Championship,live,5,110,77,145,62
2026-04-28 22:58:10,World Open top 6 sections,live,97,1108,972,1262,64
2026-04-28 22:58:10,Chicago Class,live,3,277,210,364,80
2026-04-28 22:58:10,Pittsburgh Open,live,5,173,122,244,80
2026-04-28 22:58:10,Southern Open,live,1,232,183,282,80
2026-04-28 22:58:10,Bradley Open,live,4,263,195,354,87
2026-04-28 22:58:10,Pacific Coast Open,live,7,393,295,524,94
2026-04-28 22:58:10,Continental Open,live,1,283,252,317,107
2026-04-28 22:58:10,Central California Open,live,1,175,144,203,108
2026-04-28 22:58:10,Atlantic Open,live,1,316,251,395,115
2026-04-28 22:58:10,Indianapolis Open,live,0,186,175,198,115
2026-04-28 22:58:10,New York State Championship,live,5,304,237,347,129
2026-04-28 22:58:10,Midwest Class Championships,live,2,313,296,338,164
2026-04-28 22:58:10,Eastern Class Championships (in Connecticut),live,1,100,70,130,171
2026-04-28 22:58:10,Eastern Chess Congress (in New Jersey),live,1,100,70,130,178
2026-04-28 22:58:10,National Chess Congress,live,0,623,572,677,214
2026-04-28 22:58:10,Boston Chess Congress,complete,359,359,359,359,0
2026-04-28 22:58:10,Liberty Bell Open,complete,564,564,564,564,0
2026-04-28 22:58:10,Golden State Open,complete,387,387,387,387,0
2026-04-28 22:58:10,George Washington Open,complete,209,209,209,209,0
2026-04-28 22:58:10,Southwest Class Championships,complete,492,492,492,492,0
2026-04-28 22:58:10,Atlantic City Open,complete,401,401,401,401,0
2026-04-28 22:58:10,Western Class Championships,complete,318,318,318,318,0
2026-04-28 22:58:10,Mid-America Open,complete,200,200,200,200,0
2026-04-28 22:58:10,New York State High School Championship,complete,198,198,198,198,0
2026-04-28 22:58:10,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-28 22:58:10,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-28 22:58:10,Southern Class,complete,195,195,195,195,0
2026-04-28 23:03:07,Chicago Open,live,353,888,851,927,23
2026-04-28 23:03:07,Hartford Open,live,16,209,203,216,38
2026-04-28 23:03:07,Cleveland Open,live,16,212,201,224,38
2026-04-28 23:03:07,New York State Open,live,13,105,76,144,52
2026-04-28 23:03:07,DC International,live,9,97,92,102,58
2026-04-28 23:03:07,World Open lower sections,live,6,139,105,183,59
2026-04-28 23:03:07,DC Open,live,5,263,233,295,59
2026-04-28 23:03:07,World Open Under 13 Championship,live,5,110,77,145,62
2026-04-28 23:03:07,World Open top 6 sections,live,97,1108,972,1262,64
2026-04-28 23:03:07,Chicago Class,live,3,277,210,364,80
2026-04-28 23:03:07,Pittsburgh Open,live,5,173,122,244,80
2026-04-28 23:03:07,Southern Open,live,1,232,183,282,80
2026-04-28 23:03:07,Bradley Open,live,4,263,195,354,87
2026-04-28 23:03:07,Pacific Coast Open,live,7,393,295,524,94
2026-04-28 23:03:07,Continental Open,live,1,283,252,317,107
2026-04-28 23:03:07,Central California Open,live,1,175,144,203,108
2026-04-28 23:03:07,Atlantic Open,live,1,316,251,395,115
2026-04-28 23:03:07,Indianapolis Open,live,0,186,175,198,115
2026-04-28 23:03:07,New York State Championship,live,5,304,237,347,129
2026-04-28 23:03:07,Midwest Class Championships,live,2,313,296,338,164
2026-04-28 23:03:07,Eastern Class Championships (in Connecticut),live,1,100,70,130,171
2026-04-28 23:03:07,Eastern Chess Congress (in New Jersey),live,1,100,70,130,178
2026-04-28 23:03:07,National Chess Congress,live,0,623,572,677,214
2026-04-28 23:03:07,Boston Chess Congress,complete,359,359,359,359,0
2026-04-28 23:03:07,Liberty Bell Open,complete,564,564,564,564,0
2026-04-28 23:03:07,Golden State Open,complete,387,387,387,387,0
2026-04-28 23:03:07,George Washington Open,complete,209,209,209,209,0
2026-04-28 23:03:07,Southwest Class Championships,complete,492,492,492,492,0
2026-04-28 23:03:07,Atlantic City Open,complete,401,401,401,401,0
2026-04-28 23:03:07,Western Class Championships,complete,318,318,318,318,0
2026-04-28 23:03:07,Mid-America Open,complete,200,200,200,200,0
2026-04-28 23:03:07,New York State High School Championship,complete,198,198,198,198,0
2026-04-28 23:03:07,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-28 23:03:07,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-28 23:03:07,Southern Class,complete,195,195,195,195,0
2026-04-29 05:29:40,Chicago Open,live,366,893,855,933,22
2026-04-29 05:29:40,Hartford Open,live,16,208,201,214,37
2026-04-29 05:29:40,Cleveland Open,live,20,222,210,235,37
2026-04-29 05:29:40,New York State Open,live,13,105,70,156,51
2026-04-29 05:29:40,DC International,live,9,96,91,101,57
2026-04-29 05:29:40,World Open lower sections,live,6,138,105,182,58
2026-04-29 05:29:40,DC Open,live,6,265,236,296,58
2026-04-29 05:29:40,World Open Under 13 Championship,live,5,110,77,145,61
2026-04-29 05:29:40,World Open top 6 sections,live,99,1104,969,1258,63
2026-04-29 05:29:40,Chicago Class,live,3,276,210,363,79
2026-04-29 05:29:40,Pittsburgh Open,live,5,172,122,243,79
2026-04-29 05:29:40,Southern Open,live,2,232,183,282,79
2026-04-29 05:29:40,Bradley Open,live,4,262,195,352,86
2026-04-29 05:29:40,Pacific Coast Open,live,8,398,294,539,93
2026-04-29 05:29:40,Continental Open,live,1,283,252,317,106
2026-04-29 05:29:40,Central California Open,live,2,175,144,203,107
2026-04-29 05:29:40,Atlantic Open,live,1,316,251,395,114
2026-04-29 05:29:40,Indianapolis Open,live,0,186,175,198,114
2026-04-29 05:29:40,New York State Championship,live,5,304,237,347,128
2026-04-29 05:29:40,Midwest Class Championships,live,2,313,296,338,163
2026-04-29 05:29:40,Eastern Class Championships (in Connecticut),live,1,100,70,130,170
2026-04-29 05:29:40,Eastern Chess Congress (in New Jersey),live,1,100,70,130,177
2026-04-29 05:29:40,National Chess Congress,live,0,623,572,677,213
2026-04-29 05:29:40,Boston Chess Congress,complete,359,359,359,359,0
2026-04-29 05:29:40,Liberty Bell Open,complete,564,564,564,564,0
2026-04-29 05:29:40,Golden State Open,complete,387,387,387,387,0
2026-04-29 05:29:40,George Washington Open,complete,209,209,209,209,0
2026-04-29 05:29:40,Southwest Class Championships,complete,492,492,492,492,0
2026-04-29 05:29:40,Atlantic City Open,complete,401,401,401,401,0
2026-04-29 05:29:40,Western Class Championships,complete,318,318,318,318,0
2026-04-29 05:29:40,Mid-America Open,complete,200,200,200,200,0
2026-04-29 05:29:40,New York State High School Championship,complete,198,198,198,198,0
2026-04-29 05:29:40,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-29 05:29:40,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-29 05:29:40,Southern Class,complete,195,195,195,195,0
2026-04-29 10:39:07,Chicago Open,live,366,893,855,933,22
2026-04-29 10:39:07,Hartford Open,live,16,208,201,214,37
2026-04-29 10:39:07,Cleveland Open,live,20,222,210,235,37
2026-04-29 10:39:07,New York State Open,live,13,105,70,156,51
2026-04-29 10:39:07,DC International,live,9,96,91,101,57
2026-04-29 10:39:07,World Open lower sections,live,6,138,105,182,58
2026-04-29 10:39:07,DC Open,live,6,265,236,296,58
2026-04-29 10:39:07,World Open Under 13 Championship,live,5,110,77,145,61
2026-04-29 10:39:07,World Open top 6 sections,live,99,1104,969,1258,63
2026-04-29 10:39:07,Chicago Class,live,3,276,210,363,79
2026-04-29 10:39:07,Pittsburgh Open,live,5,172,122,243,79
2026-04-29 10:39:07,Southern Open,live,2,232,183,282,79
2026-04-29 10:39:07,Bradley Open,live,4,262,195,352,86
2026-04-29 10:39:07,Pacific Coast Open,live,8,398,294,539,93
2026-04-29 10:39:07,Continental Open,live,1,283,252,317,106
2026-04-29 10:39:07,Central California Open,live,2,175,144,203,107
2026-04-29 10:39:07,Atlantic Open,live,1,316,251,395,114
2026-04-29 10:39:07,Indianapolis Open,live,0,186,175,198,114
2026-04-29 10:39:07,New York State Championship,live,5,304,237,347,128
2026-04-29 10:39:07,Midwest Class Championships,live,2,313,296,338,163
2026-04-29 10:39:07,Eastern Class Championships (in Connecticut),live,1,100,70,130,170
2026-04-29 10:39:07,Eastern Chess Congress (in New Jersey),live,1,100,70,130,177
2026-04-29 10:39:07,National Chess Congress,live,0,623,572,677,213
2026-04-29 10:39:07,Boston Chess Congress,complete,359,359,359,359,0
2026-04-29 10:39:07,Liberty Bell Open,complete,564,564,564,564,0
2026-04-29 10:39:07,Golden State Open,complete,387,387,387,387,0
2026-04-29 10:39:07,George Washington Open,complete,209,209,209,209,0
2026-04-29 10:39:07,Southwest Class Championships,complete,492,492,492,492,0
2026-04-29 10:39:07,Atlantic City Open,complete,401,401,401,401,0
2026-04-29 10:39:07,Western Class Championships,complete,318,318,318,318,0
2026-04-29 10:39:07,Mid-America Open,complete,200,200,200,200,0
2026-04-29 10:39:07,New York State High School Championship,complete,198,198,198,198,0
2026-04-29 10:39:07,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-29 10:39:07,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-29 10:39:07,Southern Class,complete,195,195,195,195,0
2026-04-30 04:44:51,Chicago Open,live,377,885,837,936,21
2026-04-30 04:44:51,Hartford Open,live,16,206,200,212,36
2026-04-30 04:44:51,Cleveland Open,live,20,219,207,232,36
2026-04-30 04:44:51,New York State Open,live,14,106,71,157,50
2026-04-30 04:44:51,DC International,live,10,96,91,102,56
2026-04-30 04:44:51,World Open lower sections,live,6,138,105,182,57
2026-04-30 04:44:51,DC Open,live,6,264,236,294,57
2026-04-30 04:44:51,World Open Under 13 Championship,live,5,110,77,145,60
2026-04-30 04:44:51,World Open top 6 sections,live,103,1103,968,1257,62
2026-04-30 04:44:51,Chicago Class,live,3,276,209,363,78
2026-04-30 04:44:51,Pittsburgh Open,live,5,171,121,242,78
2026-04-30 04:44:51,Southern Open,live,3,232,183,282,78
2026-04-30 04:44:51,Bradley Open,live,4,261,195,350,85
2026-04-30 04:44:51,Pacific Coast Open,live,8,398,294,539,92
2026-04-30 04:44:51,Continental Open,live,1,283,252,317,105
2026-04-30 04:44:51,Central California Open,live,2,175,144,203,106
2026-04-30 04:44:51,Atlantic Open,live,1,316,251,395,113
2026-04-30 04:44:51,Indianapolis Open,live,0,186,175,198,113
2026-04-30 04:44:51,New York State Championship,live,5,304,237,347,127
2026-04-30 04:44:51,Midwest Class Championships,live,2,313,296,338,162
2026-04-30 04:44:51,Eastern Class Championships (in Connecticut),live,1,100,70,130,169
2026-04-30 04:44:51,Eastern Chess Congress (in New Jersey),live,1,100,70,130,176
2026-04-30 04:44:51,Los Angeles Open,live,0,365,289,413,190
2026-04-30 04:44:51,Kings Island Open,live,0,346,318,364,197
2026-04-30 04:44:51,National Chess Congress,live,0,623,572,677,211
2026-04-30 04:44:51,Boston Chess Congress,complete,359,359,359,359,0
2026-04-30 04:44:51,Liberty Bell Open,complete,564,564,564,564,0
2026-04-30 04:44:51,Golden State Open,complete,387,387,387,387,0
2026-04-30 04:44:51,George Washington Open,complete,209,209,209,209,0
2026-04-30 04:44:51,Southwest Class Championships,complete,492,492,492,492,0
2026-04-30 04:44:51,Atlantic City Open,complete,401,401,401,401,0
2026-04-30 04:44:51,Western Class Championships,complete,318,318,318,318,0
2026-04-30 04:44:51,Mid-America Open,complete,200,200,200,200,0
2026-04-30 04:44:51,New York State High School Championship,complete,198,198,198,198,0
2026-04-30 04:44:51,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-30 04:44:51,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-30 04:44:51,Southern Class,complete,195,195,195,195,0
2026-04-30 20:37:02,Chicago Open,live,377,887,842,935,21
2026-04-30 20:37:02,Hartford Open,live,16,206,200,212,36
2026-04-30 20:37:02,Cleveland Open,live,20,209,193,227,36
2026-04-30 20:37:02,New York State Open,live,14,106,71,157,50
2026-04-30 20:37:02,DC International,live,10,97,92,102,56
2026-04-30 20:37:02,World Open lower sections,live,6,138,105,182,57
2026-04-30 20:37:02,DC Open,live,6,264,237,294,57
2026-04-30 20:37:02,World Open Under 13 Championship,live,5,110,77,145,60
2026-04-30 20:37:02,World Open top 6 sections,live,103,1103,970,1254,62
2026-04-30 20:37:02,Chicago Class,live,3,276,209,363,78
2026-04-30 20:37:02,Pittsburgh Open,live,5,171,121,242,78
2026-04-30 20:37:02,Southern Open,live,3,232,183,282,78
2026-04-30 20:37:02,Bradley Open,live,4,261,195,350,85
2026-04-30 20:37:02,Pacific Coast Open,live,8,398,294,539,92
2026-04-30 20:37:02,Continental Open,live,1,283,252,317,105
2026-04-30 20:37:02,Central California Open,live,2,175,144,203,106
2026-04-30 20:37:02,Atlantic Open,live,1,316,251,395,113
2026-04-30 20:37:02,Indianapolis Open,live,0,186,175,198,113
2026-04-30 20:37:02,New York State Championship,live,5,304,237,347,127
2026-04-30 20:37:02,Midwest Class Championships,live,2,313,296,338,162
2026-04-30 20:37:02,Eastern Class Championships (in Connecticut),live,1,100,70,130,169
2026-04-30 20:37:02,Eastern Chess Congress (in New Jersey),live,1,100,70,130,176
2026-04-30 20:37:02,Los Angeles Open,live,0,365,289,413,190
2026-04-30 20:37:02,Kings Island Open,live,0,346,318,364,197
2026-04-30 20:37:02,National Chess Congress,live,0,623,572,677,211
2026-04-30 20:37:02,Boston Chess Congress,complete,359,359,359,359,0
2026-04-30 20:37:02,Liberty Bell Open,complete,564,564,564,564,0
2026-04-30 20:37:02,Golden State Open,complete,387,387,387,387,0
2026-04-30 20:37:02,George Washington Open,complete,209,209,209,209,0
2026-04-30 20:37:02,Southwest Class Championships,complete,492,492,492,492,0
2026-04-30 20:37:02,Atlantic City Open,complete,401,401,401,401,0
2026-04-30 20:37:02,Western Class Championships,complete,318,318,318,318,0
2026-04-30 20:37:02,Mid-America Open,complete,200,200,200,200,0
2026-04-30 20:37:02,New York State High School Championship,complete,198,198,198,198,0
2026-04-30 20:37:02,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-30 20:37:02,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-30 20:37:02,Southern Class,complete,195,195,195,195,0
2026-04-30 20:41:39,Chicago Open,live,377,885,837,936,21
2026-04-30 20:41:39,Hartford Open,live,16,206,200,212,36
2026-04-30 20:41:39,Cleveland Open,live,20,219,207,232,36
2026-04-30 20:41:39,New York State Open,live,14,106,71,157,50
2026-04-30 20:41:39,DC International,live,10,96,91,102,56
2026-04-30 20:41:39,World Open lower sections,live,6,138,105,182,57
2026-04-30 20:41:39,DC Open,live,6,264,236,294,57
2026-04-30 20:41:39,World Open Under 13 Championship,live,5,110,77,145,60
2026-04-30 20:41:39,World Open top 6 sections,live,103,1103,968,1257,62
2026-04-30 20:41:39,Chicago Class,live,3,276,209,363,78
2026-04-30 20:41:39,Pittsburgh Open,live,5,171,121,242,78
2026-04-30 20:41:39,Southern Open,live,3,232,183,282,78
2026-04-30 20:41:39,Bradley Open,live,4,261,195,350,85
2026-04-30 20:41:39,Pacific Coast Open,live,8,398,294,539,92
2026-04-30 20:41:39,Continental Open,live,1,283,252,317,105
2026-04-30 20:41:39,Central California Open,live,2,175,144,203,106
2026-04-30 20:41:39,Atlantic Open,live,1,316,251,395,113
2026-04-30 20:41:39,Indianapolis Open,live,0,186,175,198,113
2026-04-30 20:41:39,New York State Championship,live,5,304,237,347,127
2026-04-30 20:41:39,Midwest Class Championships,live,2,313,296,338,162
2026-04-30 20:41:39,Eastern Class Championships (in Connecticut),live,1,100,70,130,169
2026-04-30 20:41:39,Eastern Chess Congress (in New Jersey),live,1,100,70,130,176
2026-04-30 20:41:39,Los Angeles Open,live,0,365,289,413,190
2026-04-30 20:41:39,Kings Island Open,live,0,346,318,364,197
2026-04-30 20:41:39,National Chess Congress,live,0,623,572,677,211
2026-04-30 20:41:39,Boston Chess Congress,complete,359,359,359,359,0
2026-04-30 20:41:39,Liberty Bell Open,complete,564,564,564,564,0
2026-04-30 20:41:39,Golden State Open,complete,387,387,387,387,0
2026-04-30 20:41:39,George Washington Open,complete,209,209,209,209,0
2026-04-30 20:41:39,Southwest Class Championships,complete,492,492,492,492,0
2026-04-30 20:41:39,Atlantic City Open,complete,401,401,401,401,0
2026-04-30 20:41:39,Western Class Championships,complete,318,318,318,318,0
2026-04-30 20:41:39,Mid-America Open,complete,200,200,200,200,0
2026-04-30 20:41:39,New York State High School Championship,complete,198,198,198,198,0
2026-04-30 20:41:39,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
2026-04-30 20:41:39,New York State Scholastic Championships Grades K-8,complete,1753,1753,1753,1753,0
2026-04-30 20:41:39,Southern Class,complete,195,195,195,195,0
2026-04-30 20:45:50,Chicago Open,live,377,885,837,936,21
2026-04-30 20:45:50,Hartford Open,live,16,206,200,212,36
2026-04-30 20:45:50,Cleveland Open,live,20,219,207,232,36
2026-04-30 20:45:50,New York State Open,live,14,106,71,157,50
2026-04-30 20:45:50,DC International,live,10,96,91,102,56
2026-04-30 20:45:50,World Open lower sections,live,6,138,105,182,57
2026-04-30 20:45:50,DC Open,live,6,264,236,294,57
2026-04-30 20:45:50,World Open Under 13 Championship,live,5,110,77,145,60
2026-04-30 20:45:50,World Open top 6 sections,live,103,1103,968,1257,62
2026-04-30 20:45:50,Chicago Class,live,3,276,209,363,78
2026-04-30 20:45:50,Pittsburgh Open,live,5,171,121,242,78
2026-04-30 20:45:50,Southern Open,live,3,232,183,282,78
2026-04-30 20:45:50,Bradley Open,live,4,261,195,350,85
2026-04-30 20:45:50,Pacific Coast Open,live,8,398,294,539,92
2026-04-30 20:45:50,Continental Open,live,1,283,252,317,105
2026-04-30 20:45:50,Central California Open,live,2,175,144,203,106
2026-04-30 20:45:50,Atlantic Open,live,1,316,251,395,113
2026-04-30 20:45:50,Indianapolis Open,live,0,186,175,198,113
2026-04-30 20:45:50,New York State Championship,live,5,304,237,347,127
2026-04-30 20:45:50,Midwest Class Championships,live,2,313,296,338,162
2026-04-30 20:45:50,Eastern Class Championships (in Connecticut),live,1,100,70,130,169
2026-04-30 20:45:50,Eastern Chess Congress (in New Jersey),live,1,100,70,130,176
2026-04-30 20:45:50,Los Angeles Open,live,0,365,289,413,190
2026-04-30 20:45:50,Kings Island Open,live,0,346,318,364,197
2026-04-30 20:45:50,National Chess Congress,live,0,623,572,677,211
2026-04-30 20:45:50,Boston Chess Congress,complete,359,359,359,359,0
2026-04-30 20:45:50,Liberty Bell Open,complete,564,564,564,564,0
2026-04-30 20:45:50,Golden State Open,complete,387,387,387,387,0
2026-04-30 20:45:50,George Washington Open,complete,209,209,209,209,0
2026-04-30 20:45:50,Southwest Class Championships,complete,492,492,492,492,0
2026-04-30 20:45:50,Atlantic City Open,complete,401,401,401,401,0
2026-04-30 20:45:50,Western Class Championships,complete,318,318,318,318,0
2026-04-30 20:45:50,Mid-America Open,complete,200,200,200,200,0
2026-04-30 20:45:50,New York State High School Championship,complete,198,198,198,198,0
2026-04-30 20:45:50,New York State Senior Championship With Young Adult Mi,complete,61,61,61,61,0
